nome;nome_en;categoria;slug;immagine;immagine_thumbnail;video;popolarita
Drag Curl;Drag Curl;Bicipiti;drag-curl;https://apilyfta.com/static/GymvisualPNG/16321101-Cable-Drag-Curl_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/16321101-Cable-Drag-Curl_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/16321201-Cable-Drag-Curl_Upper-Arms_.mp4;2799
Inclinato Tricipiti Estensione ai Cavi;Cable Incline Triceps Extension;Tricipiti;inclinato-tricipiti-estensione-ai-cavi;https://apilyfta.com/static/GymvisualPNG/01731101-Cable-Incline-Triceps-Extension_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/01731101-Cable-Incline-Triceps-Extension_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/01731201-Cable-Incline-Triceps-Extension_Upper-Arms_.mp4;2792
Dritto Braccia Backward Petto Stretching;Straight Arms Backward Chest Stretch;Petto;dritto-braccia-backward-petto-stretching;https://apilyfta.com/static/GymvisualPNG/17871101-Straight-Arms-Backward-Chest-Sretch_Chest.png;https://apilyfta.com/static/GymvisualPNG/17871101-Straight-Arms-Backward-Chest-Sretch_Chest_small.png;;2786
in Piedi Reach Down Hamstring Stretching;Standing Reach Down Hamstring Stretch;Femorali;in-piedi-reach-down-hamstring-stretching;https://apilyfta.com/static/GymvisualPNG/19161101-Standing-Reach-Down-Hamsting-Stretch_Thighs.png;https://apilyfta.com/static/GymvisualPNG/19161101-Standing-Reach-Down-Hamsting-Stretch_Thighs_small.png;;2780
Spalle Internal Rotazione ai Cavi;Cable Shoulder Internal Rotation;Spalle;spalle-internal-rotazione-ai-cavi;https://apilyfta.com/static/GymvisualPNG/50881101-Cable-Shoulder-Internal-Rotation_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/50881101-Cable-Shoulder-Internal-Rotation_Shoulders_small.png;https://apilyfta.com/static/GymvisualMP4/50881201-Cable-Shoulder-Internal-Rotation_Shoulders_.mp4;2778
Inclinato Gamba Anca Alzate;Incline Leg Hip Raise ;Addominali;inclinato-gamba-anca-alzate;https://apilyfta.com/static/GymvisualPNG/04911101-Incline-Leg-Hip-Raise-(leg-straight)_waist.png;https://apilyfta.com/static/GymvisualPNG/04911101-Incline-Leg-Hip-Raise-(leg-straight)_waist_small.png;https://apilyfta.com/static/GymvisualMP4/04911201-Incline-Leg-Hip-Raise-(leg-straight)_waist.mp4;2770
L-sit;L-sit;Addominali;l-sit;https://apilyfta.com/static/GymvisualPNG/14021101-L-sit_Waist.png;https://apilyfta.com/static/GymvisualPNG/14021101-L-sit_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/14021201-L-sit_Waist.mp4;2770
Curl Prono su Panca Inclinata con Manubri;Dumbbell Prone Incline Curl;Bicipiti;curl-prono-su-panca-inclinata-con-manubri;https://apilyfta.com/static/GymvisualPNG/03741101-Dumbbell-Prone-Incline-Curl_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/03741101-Dumbbell-Prone-Incline-Curl_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/03741201-Dumbbell-Prone-Incline-Curl_Upper-Arms-FIX_.mp4;2766
Sit;Sit ;Quadricipiti;sit;https://apilyfta.com/static/GymvisualPNG/07341101-Sit-(wall)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/07341101-Sit-(wall)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/07341201-Sit-(wall)_Thighs.mp4;2766
Basso Row with Rope Attachment ai Cavi;Cable Low Row with Rope Attachment;Schiena;basso-row-with-rope-attachment-ai-cavi;https://apilyfta.com/static/GymvisualPNG/43911101-Cable-Low-Row-with-Rope-Attachment_Back.png;https://apilyfta.com/static/GymvisualPNG/43911101-Cable-Low-Row-with-Rope-Attachment_Back_small.png;https://apilyfta.com/static/GymvisualMP4/43911201-Cable-Low-Row-with-Rope-Attachment_Back_.mp4;2758
Tricipiti Distensioni;Triceps Press ;Tricipiti;tricipiti-distensioni;https://apilyfta.com/static/GymvisualPNG/11911101-Triceps-Press-(Head-Below-Bench)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/11911101-Triceps-Press-(Head-Below-Bench)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/11911201-Triceps-Press-(Head-Below-Bench)_Upper-Arms.mp4;2744
Skip Jump Rope;Skip Jump Rope ;Cardio;skip-jump-rope;https://apilyfta.com/static/GymvisualPNG/36761101-Skip-Jump-Rope-(male)_Cardio.png;https://apilyfta.com/static/GymvisualPNG/36761101-Skip-Jump-Rope-(male)_Cardio_small.png;;2743
Tirate al Mento;Upright Row;Spalle;tirate-al-mento;https://apilyfta.com/static/GymvisualPNG/02461101-Cable-Upright-Row_shoulder.png;https://apilyfta.com/static/GymvisualPNG/02461101-Cable-Upright-Row_shoulder_small.png;https://apilyfta.com/static/GymvisualMP4/02461201-Cable-Upright-Row_shoulder.mp4;2740
Pullover (VERSION 2) con Manubri;Dumbbell Pullover (VERSION 2);Schiena;pullover-version-2-con-manubri;https://apilyfta.com/static/GymvisualPNG/53301101-Dumbbell-Pullover-(VERSION-2)_Back.png;https://apilyfta.com/static/GymvisualPNG/53301101-Dumbbell-Pullover-(VERSION-2)_Back_small.png;https://apilyfta.com/static/GymvisualMP4/53301201-Dumbbell-Pullover-(VERSION-2)_Back_.mp4;2734
Scissors;Scissors ;Addominali;scissors;https://apilyfta.com/static/GymvisualPNG/28931101-Scissors-(advanced)-(female).png;https://apilyfta.com/static/GymvisualPNG/28931101-Scissors-(advanced)-(female)_small.png;;2729
Singolo Gamba Estensione (plate loaded) alla Macchina;Lever Single Leg Extension (plate loaded);Quadricipiti;singolo-gamba-estensione-plate-loaded-alla-macchina;https://apilyfta.com/static/GymvisualPNG/51781101-Lever-Single-Leg-Extension-(plate-loaded)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/51781101-Lever-Single-Leg-Extension-(plate-loaded)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/51781201-Lever-Single-Leg-Extension-(plate-loaded)_Thighs_.mp4;2729
Panca Inclinata alla Smith;Smith Incline Bench Press;Petto;panca-inclinata-alla-smith;https://apilyfta.com/static/GymvisualPNG/07571101-Smith-Incline-Bench-Press_Chest-FIX.png;https://apilyfta.com/static/GymvisualPNG/07571101-Smith-Incline-Bench-Press_Chest-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/07571201-Smith-Incline-Bench-Press_Chest-FIX_.mp4;2721
Panca Declinata alla Smith;Smith Decline Bench Press;Petto;panca-declinata-alla-smith;https://apilyfta.com/static/GymvisualPNG/07531101-Smith-Decline-Bench-Press_Chest.png;https://apilyfta.com/static/GymvisualPNG/07531101-Smith-Decline-Bench-Press_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/07531201-Smith-Decline-Bench-Press_Chest-FIX_.mp4;2716
Sliding Floor Bridge Curl on Towel;Sliding Floor Bridge Curl on Towel;Femorali;sliding-floor-bridge-curl-on-towel;https://apilyfta.com/static/GymvisualPNG/34981101-Sliding-Floor-Bridge-Curl-on-Towel_Thighs.png;https://apilyfta.com/static/GymvisualPNG/34981101-Sliding-Floor-Bridge-Curl-on-Towel_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/34981201-Sliding-Floor-Bridge-Curl-on-Towel_Thighs.mp4;2716
Belt Squat alla Macchina;Lever Belt Squat;Quadricipiti;belt-squat-alla-macchina;https://apilyfta.com/static/GymvisualPNG/29501101-Lever-Belt-Squat_Thighs.png;https://apilyfta.com/static/GymvisualPNG/29501101-Lever-Belt-Squat_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/29501201-Lever-Belt-Squat_Thighs_.mp4;2713
Face Pul in Sospensione;Suspension Face Pul;Spalle;face-pul-in-sospensione;https://apilyfta.com/static/GymvisualPNG/11131101-Suspender-Face-Pull_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/11131101-Suspender-Face-Pull_Shoulders_small.png;;2712
Posteriore Pulldown;Rear Pulldown;Schiena;posteriore-pulldown;https://apilyfta.com/static/GymvisualPNG/02051101-Cable-Rear-Pulldown_Back.png;https://apilyfta.com/static/GymvisualPNG/02051101-Cable-Rear-Pulldown_Back_small.png;https://apilyfta.com/static/GymvisualMP4/02051201-Cable-Rear-Pulldown_Back.mp4;2705
Alzate Laterali un Braccio con Manubri;Dumbbell One Arm Lateral Raise;Spalle;alzate-laterali-un-braccio-con-manubri;https://apilyfta.com/static/GymvisualPNG/03551101-Dumbbell-One-Arm-Lateral-Raise_shoulder.png;https://apilyfta.com/static/GymvisualPNG/03551101-Dumbbell-One-Arm-Lateral-Raise_shoulder_small.png;https://apilyfta.com/static/GymvisualMP4/03551201-Dumbbell-One-Arm-Lateral-Raise_Shoulder.mp4;2689
Jumping Jack;Jumping Jack;Cardio;jumping-jack;https://apilyfta.com/static/GymvisualPNG/05161101-Jumping-Jack_Cardio.png;https://apilyfta.com/static/GymvisualPNG/05161101-Jumping-Jack_Cardio_small.png;https://apilyfta.com/static/GymvisualMP4/05161201-Jumping-Jack-(female)_Cardio.mp4;2678
Box Jump;Jump on Fit-Box ;Cardio;box-jump;https://apilyfta.com/static/GymvisualPNG/38921101-Jump-on-Fit-Box-(male)_Plyometrics.png;https://apilyfta.com/static/GymvisualPNG/38921101-Jump-on-Fit-Box-(male)_Plyometrics_small.png;https://apilyfta.com/static/GymvisualMP4/38921201-Jump-on-Fit-Box-(male)_Plyometrics_.mp4;2677
Superman Row with Towel;Superman Row with Towel;Schiena;superman-row-with-towel;https://apilyfta.com/static/GymvisualPNG/35591101-Superman-Row-with-Towel_Back.png;https://apilyfta.com/static/GymvisualPNG/35591101-Superman-Row-with-Towel_Back_small.png;https://apilyfta.com/static/GymvisualMP4/35591201-Superman-Row-with-Towel_Back.mp4;2664
da Seduto Side-to-Side Gamba Alzate Crunch on Floor;Seated Side-to-Side Leg Raise Crunch on Floor;Addominali;da-seduto-side-to-side-gamba-alzate-crunch-on-floor;https://apilyfta.com/static/GymvisualPNG/39781101-Seated-Side-to-Side-Leg-Raise-Crunch-on-Floor_Waist.png;https://apilyfta.com/static/GymvisualPNG/39781101-Seated-Side-to-Side-Leg-Raise-Crunch-on-Floor_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/39781201-Seated-Side-to-Side-Leg-Raise-Crunch-on-Floor_Wais.mp4;2659
Cyclette;Stationary Bike Run ;Quadricipiti;cyclette;https://apilyfta.com/static/GymvisualPNG/21381101-Stationary-Bike-Run-(version-3)_Cardio.png;https://apilyfta.com/static/GymvisualPNG/21381101-Stationary-Bike-Run-(version-3)_Cardio_small.png;;2654
Collo Estensione Stretching;Neck Extension Stretch;Collo;collo-estensione-stretching;https://apilyfta.com/static/GymvisualPNG/18331101-Neck-Extension-Stretch_Neck.png;https://apilyfta.com/static/GymvisualPNG/18331101-Neck-Extension-Stretch_Neck_small.png;;2632
Crunch;Crunch ;Addominali;crunch;https://apilyfta.com/static/GymvisualPNG/38381101-Crunch-(on-bench)-(male)_waist.png;https://apilyfta.com/static/GymvisualPNG/38381101-Crunch-(on-bench)-(male)_waist_small.png;https://apilyfta.com/static/GymvisualMP4/38381201-Crunch-(on-bench)-(male)_waist.mp4;2632
Cycle Cross Trainer;Cycle Cross Trainer;Cardio;cycle-cross-trainer;https://apilyfta.com/static/GymvisualPNG/23311101-Cycle-Cross-Trainer_Cardio.png;https://apilyfta.com/static/GymvisualPNG/23311101-Cycle-Cross-Trainer_Cardio_small.png;;2627
Curl alla Panca Scott ai Cavi;Cable Preacher Curl;Bicipiti;curl-alla-panca-scott-ai-cavi;https://apilyfta.com/static/GymvisualPNG/01951101-Cable-Preacher-Curl_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/01951101-Cable-Preacher-Curl_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/01951201-Cable-Preacher-Curl_Upper-Arms_.mp4;2618
Dip Petto;Chest Dip;Petto;dip-petto;https://apilyfta.com/static/GymvisualPNG/02511101-Chest-Dip_Chest.png;https://apilyfta.com/static/GymvisualPNG/02511101-Chest-Dip_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/02511201-Chest-Dip_Chest.mp4;2613
Curl un Braccio ai Cavi;Cable One Arm Curl ;Bicipiti;curl-un-braccio-ai-cavi;https://apilyfta.com/static/GymvisualPNG/25811101-Cable-One-Arm-Curl-(female)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/25811101-Cable-One-Arm-Curl-(female)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/25811201-Cable-One-Arm-Curl-(female)_Upper-Arms.mp4;2613
Captains Chair Gamba Alzate con Zavorra;Weighted Captains Chair Leg Raise;Addominali;captains-chair-gamba-alzate-con-zavorra;https://apilyfta.com/static/GymvisualPNG/21271301-Weighted-Captains-chair-leg-raise_Hips_720.png;https://apilyfta.com/static/GymvisualPNG/21271301-Weighted-Captains-chair-leg-raise_Hips_720_small.png;https://apilyfta.com/static/GymvisualMP4/21271201-Weighted-Captains-chair-leg-raise_Hips.mp4;2597
Palms Up Polso Curl Over A Bench con Bilanciere;Barbell Palms Up Wrist Curl Over A Bench;Avambracci;palms-up-polso-curl-over-a-bench-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/14121101-Barbell-Palms-Up-Wrist-Curl-Over-A-Bench_Forearms.png;https://apilyfta.com/static/GymvisualPNG/14121101-Barbell-Palms-Up-Wrist-Curl-Over-A-Bench_Forearms_small.png;https://apilyfta.com/static/GymvisualMP4/14121201-Barbell-Palms-Up-Wrist-Curl-Over-a-Bench_Forearms_.mp4;2587
in Piedi Up Dritto Crossovers ai Cavi;Cable Standing Up Straight Crossovers ;Petto;in-piedi-up-dritto-crossovers-ai-cavi;https://apilyfta.com/static/GymvisualPNG/23871101-Cable-Standing-Up-Straight-Crossovers-(female)_Chest.png;https://apilyfta.com/static/GymvisualPNG/23871101-Cable-Standing-Up-Straight-Crossovers-(female)_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/23871201-Cable-Standing-Up-Straight-Crossovers-(female)_Chest.mp4;2583
Croci su Panca Inclinata;Incline Fly;Petto;croci-su-panca-inclinata;https://apilyfta.com/static/GymvisualPNG/01711101-Cable-Incline-Fly_Chest.png;https://apilyfta.com/static/GymvisualPNG/01711101-Cable-Incline-Fly_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/01711201-Cable-Incline-Fly_Chest-FIX_.mp4;2572
Over Bench Neutro Polso Curl;Over Bench Neutral Wrist Curl;Avambracci;over-bench-neutro-polso-curl;https://apilyfta.com/static/GymvisualPNG/03651101-Dumbbell-Over-Bench-Neutral-Wrist-Curl_Forearms.png;https://apilyfta.com/static/GymvisualPNG/03651101-Dumbbell-Over-Bench-Neutral-Wrist-Curl_Forearms_small.png;;2569
Curl alla Panca Scott alla Macchina;Lever Preacher Curl;Bicipiti;curl-alla-panca-scott-alla-macchina;https://apilyfta.com/static/GymvisualPNG/16141101-Lever-Preacher-Curl-(version 2)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/16141101-Lever-Preacher-Curl-(version 2)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/16141201-Lever-Preacher-Curl-(version 2)_Upper-Arms.mp4;2569
Pushdown Tricipiti ai Cavi;Cable Triceps Pushdown ;Tricipiti;pushdown-tricipiti-ai-cavi;https://apilyfta.com/static/GymvisualPNG/22491101-Cable-Triceps-Pushdown-(V-bar)-(female)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/22491101-Cable-Triceps-Pushdown-(V-bar)-(female)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/22491201-Cable-Triceps-Pushdown-(V-bar)-(female)_Upper-Arms.mp4;2564
Frontale Plank Toe Tap;Front Plank Toe Tap ;Addominali;frontale-plank-toe-tap;https://apilyfta.com/static/GymvisualPNG/38141101-Front-Plank-Toe-Tap-(male)_Hips.png;https://apilyfta.com/static/GymvisualPNG/38141101-Front-Plank-Toe-Tap-(male)_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/38141201-Front-Plank-Toe-Tap-(male)_Hips.mp4;2553
Walking on Elliptical Machine;Walking on Elliptical Machine ;Cardio;walking-on-elliptical-machine;https://apilyfta.com/static/GymvisualPNG/42591101-Walking-on-Elliptical-Machine-(VERSION-7)_Cardio.png;https://apilyfta.com/static/GymvisualPNG/42591101-Walking-on-Elliptical-Machine-(VERSION-7)_Cardio_small.png;https://apilyfta.com/static/GymvisualMP4/42591201-Walking-on-Elliptical-Machine-(VERSION-7)-(female).mp4;2548
Calf Raise da Seduto con Manubri;Dumbbell Seated Calf Raise;Polpacci;calf-raise-da-seduto-con-manubri;https://apilyfta.com/static/GymvisualPNG/13791101-Dumbbell-Seated-Calf-Raise_Calves.png;https://apilyfta.com/static/GymvisualPNG/13791101-Dumbbell-Seated-Calf-Raise_Calves_small.png;https://apilyfta.com/static/GymvisualMP4/13791201-Dumbbell-Seated-Calf-Raise_Calves.mp4;2538
Nordic Hamstring Curl;Nordic Hamstring Curl (male);Femorali;nordic-hamstring-curl;https://apilyfta.com/static/GymvisualPNG/77461101-Nordic-Hamstring-Curl-(male)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/77461101-Nordic-Hamstring-Curl-(male)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/77461201-Nordic-Hamstring-Curl-(male)_Thighs_.mp4;2522
Scrollate alla Macchina;Lever Shrug;Schiena;scrollate-alla-macchina;https://apilyfta.com/static/GymvisualPNG/12211101-Lever-Shrug-(bench-press-machine)_Back.png;https://apilyfta.com/static/GymvisualPNG/12211101-Lever-Shrug-(bench-press-machine)_Back_small.png;;2516
da Seduto Behind Head Military Distensioni;Seated Behind Head Military Press;Spalle;da-seduto-behind-head-military-distensioni;https://apilyfta.com/static/GymvisualPNG/00861101-Barbell-Seated-Behind-Head-Military-Press_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/00861101-Barbell-Seated-Behind-Head-Military-Press_Shoulders_small.png;https://apilyfta.com/static/GymvisualMP4/00861201-Barbell-Seated-Behind-Head-Military-Press_Shoulders.mp4;2505
Piegamenti;Push-up ;Petto;piegamenti;https://apilyfta.com/static/GymvisualPNG/11821101-Push-up-(on-knees)_Chest.png;https://apilyfta.com/static/GymvisualPNG/11821101-Push-up-(on-knees)_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/11821201-Push-up-(on-knees)-(female)_Chest.mp4;2504
Oblique Crunches Floor;Oblique Crunches Floor;Addominali;oblique-crunches-floor;https://apilyfta.com/static/GymvisualPNG/06351101-Oblique-Crunches-Floor_waist.png;https://apilyfta.com/static/GymvisualPNG/06351101-Oblique-Crunches-Floor_waist_small.png;https://apilyfta.com/static/GymvisualMP4/06351201-Oblique-Crunches-Floor_Waist.mp4;2503
Zottman Curl con Manubri;Dumbbell Zottman Curl;Bicipiti;zottman-curl-con-manubri;https://apilyfta.com/static/GymvisualPNG/04391101-Dumbbell-Zottman-Curl_Upper-Arms-FIX.png;https://apilyfta.com/static/GymvisualPNG/04391101-Dumbbell-Zottman-Curl_Upper-Arms-FIX_small.png;https://apilyfta.com/static/GymvisualMP4/04391201-Dumbbell-Zottman-Curl_Upper-Arms-FIX_.mp4;2502
Affondi;Lunge;Anche/Glutei;affondi;https://apilyfta.com/static/GymvisualPNG/06121101-Lunge_Hips.png;https://apilyfta.com/static/GymvisualPNG/06121101-Lunge_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/06121201-Lunge-(female)_Hips.mp4;2494
da Seduto Singolo Braccio Overhead Tricipiti Estensione con Manubri;Dumbbell Seated Single Arm Overhead Triceps Extension;Tricipiti;da-seduto-singolo-braccio-overhead-tricipiti-estensione-con-manubri;https://apilyfta.com/static/GymvisualPNG/61581101-Dumbbell-Seated-Single-Arm-Overhead-Triceps-Extension_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/61581101-Dumbbell-Seated-Single-Arm-Overhead-Triceps-Extension_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/61581201-Dumbbell-Seated-Single-Arm-Overhead-Triceps-Extens.mp4;2493
Bycicle Twisting Crunch;Bycicle Twisting Crunch;Addominali;bycicle-twisting-crunch;https://apilyfta.com/static/GymvisualPNG/01471101-Bycicle-Twisting-Crunch_waist.png;https://apilyfta.com/static/GymvisualPNG/01471101-Bycicle-Twisting-Crunch_waist_small.png;https://apilyfta.com/static/GymvisualMP4/01471201-Bycicle-Twisting-Crunch_Waist-FIX_.mp4;2492
da Seduto Singolo Gamba Hamstring Stretching;Seated Single Leg Hamstring Stretch;Femorali;da-seduto-singolo-gamba-hamstring-stretching;https://apilyfta.com/static/GymvisualPNG/06921101-Seated-Single-Leg-Hamstring-Stretch_Thighs.png;https://apilyfta.com/static/GymvisualPNG/06921101-Seated-Single-Leg-Hamstring-Stretch_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/06921201-Seated-Single-Leg-Hamstring-Stretch_Thighs-(female).mp4;2491
Calf Raise in Piedi con Bilanciere;Barbell Standing Calf Raise;Polpacci;calf-raise-in-piedi-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/13721101-Barbell-Standing-Calf-Raise_Calves.png;https://apilyfta.com/static/GymvisualPNG/13721101-Barbell-Standing-Calf-Raise_Calves_small.png;https://apilyfta.com/static/GymvisualMP4/13721201-Barbell-Standing-Calf-Raise_Calves.mp4;2487
in Piedi Balance Quadriceps Stretching;Standing Balance Quadriceps Stretch;Quadricipiti;in-piedi-balance-quadriceps-stretching;https://apilyfta.com/static/GymvisualPNG/35041101-Standing-Balance-Quadriceps-Stretch_Stretching.png;https://apilyfta.com/static/GymvisualPNG/35041101-Standing-Balance-Quadriceps-Stretch_Stretching_small.png;https://apilyfta.com/static/GymvisualMP4/35041201-Standing-Balance-Quadriceps-Stretch_Stretching_.mp4;2481
Crunch con Zavorra;Weighted Crunch ;Addominali;crunch-con-zavorra;https://apilyfta.com/static/GymvisualPNG/42521101-Weighted-Crunch-(VERSION-2)_Waist.png;https://apilyfta.com/static/GymvisualPNG/42521101-Weighted-Crunch-(VERSION-2)_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/42521201-Weighted-Crunch-(VERSION-2)_Waist.mp4;2481
